"Event ID","Event Name","Crew ID","Crew Name","Club Name","Band","Group",
"118805","Op MasC 1x","1028685","FSC-HELLIER","Furnivall Sculling Club","","",
"118805","Op MasC 1x","1029741","HEN-RASEK","Henley Rowing Club","","",
"118805","Op MasC 1x","1028464","LRC-GRACE","London Rowing Club","","",
"118805","Op MasC 1x","1027162","MAR-GARNETT","Marlow Rowing Club","","",
"118805","Op MasC 1x","1027852","MAR-THOMAS","Marlow Rowing Club","","",
"118805","Op MasC 1x","1028565","MAV-HUMPHRIS","Maidstone Invicta Rowing Club","","",
"118805","Op MasC 1x","1029128","MBC-BELLAMY","Molesey Boat Club","","",
"118805","Op MasC 1x","1029628","MBC-SHIRLEY","Molesey Boat Club","","",
"118805","Op MasC 1x","1026819","NST-SILVESTER","North Staffordshire Rowing Club","","",
"118805","Op MasC 1x","1029686","PTR-BOILEAU","Putney Town Rowing Club","","",
"118805","Op MasC 1x","1028364","RDG-CONEYBEARE","Reading Rowing Club","","",
"118805","Op MasC 1x","1026859","Reynolds","Thames Tradesmen's Rowing Club","","",
"118805","Op MasC 1x","1029652","ROB-GRAF","Rob Roy Boat Club","","",
"118805","Op MasC 1x","1027157","TRC-ANDREESEN","Thames Rowing Club","","",
"118805","Op MasC 1x","1029309","TSS-NEWTON","Tideway Scullers School","","",
"118805","Op MasC 1x","1027849","UTC-SENIOR","Upper Thames Rowing Club","","",
"118805","Op MasC 1x","1029716","VRC-GALAVOTTI","Vesta Rowing Club","","",
"118805","Op MasC 1x","1028859","WAR-ROTKOP","Warwick Boat Club","","",
"118805","Op MasC 1x","1028422","YRK-BARON","York City Rowing Club","","",
"118806","Op MasD 1x","1027261","AKN-WALKER","Auriol Kensington Rowing Club","","",
"118806","Op MasD 1x","1029475","Akos Forczek","Parr's Priory Rowing Club","","",
"118806","Op MasD 1x","1027333","BEB-JAHNICH","Bewl Bridge Rowing Club","","",
"118806","Op MasD 1x","1028008","BEW-COLLINGRIDGE","Bewdley Rowing Club","","",
"118806","Op MasD 1x","1028730","BRX-ALEXANDER","Broxbourne Rowing Club","","",
"118806","Op MasD 1x","1028734","BRX-O'PUIRSEIL","Broxbourne Rowing Club","","",
"118806","Op MasD 1x","1027674","CBR-DOWNEY","Bristol, City of, Rowing Club","","",
"118806","Op MasD 1x","1028295","CBR-KELLY","Bristol, City of, Rowing Club","","",
"118806","Op MasD 1x","1029820","CBR-PEAKE","Bristol, City of, Rowing Club","","",
"118806","Op MasD 1x","1028682","CRB-POOLEY","Crabtree Boat Club","","",
"118806","Op MasD 1x","1028741","CYG-DU PARC BRAHAM","Cygnet Rowing Club","","",
"118806","Op MasD 1x","1028109","Dave Dangerous","Sons of the Thames Rowing Club","","",
"118806","Op MasD 1x","1029681","Diego","Team Keane Sculling School","","",
"118806","Op MasD 1x","1027009","ETX-FULTON","Eton Excelsior Rowing Club","","",
"118806","Op MasD 1x","1027008","ETX-LEN","Eton Excelsior Rowing Club","","",
"118806","Op MasD 1x","1028418","EXE-BYRNES","Exeter Rowing Club Ltd","","",
"118806","Op MasD 1x","1029145","FUL-ORECCHIA","Fulham Reach Boat Club","","",
"118806","Op MasD 1x","1029699","MED-MITCHELHILL","Medway Towns Rowing Club","","",
"118806","Op MasD 1x","1026863","MHD-STEEL","Maidenhead Rowing Club","","",
"118806","Op MasD 1x","1026829","MHD-STOCKDALE","Maidenhead Rowing Club","","",
"118806","Op MasD 1x","1028006","MON-STEWART-WOODS","Monmouth Rowing Club","","",
"118806","Op MasD 1x","1027515","NST-FOSTER","North Staffordshire Rowing Club","","",
"118806","Op MasD 1x","1029150","PBD Humprey","Poplar Blackwall & District Rowing Club","","",
"118806","Op MasD 1x","1027281","QBC-ALMAND","Quintin Boat Club","","",
"118806","Op MasD 1x","1027155","Tim Ellis","Royal Air Force Rowing Club","","",
"118806","Op MasD 1x","1028108","TSS-BRIDGER","Tideway Scullers School","","",
"118806","Op MasD 1x","1028677","UTC-MARKHAM","Upper Thames Rowing Club","","",
"118806","Op MasD 1x","1029695","VRC-MAYNARD","Vesta Rowing Club","","",
"118806","Op MasD 1x","1028858","WAR-SIDAWAY","Warwick Boat Club","","",
"118806","Op MasD 1x","1029583","WBK-LUKES","Walbrook Rowing Club","","",
"118807","Op MasE 1x","1027053","BEB-MAUNSELL","Bewl Bridge Rowing Club","","",
"118807","Op MasE 1x","1027024","BEB-MORRIS J","Bewl Bridge Rowing Club","","",
"118807","Op MasE 1x","1027689","BNT-BATES","Bentham Boat Club","","",
"118807","Op MasE 1x","1028733","BRX-CROOK","Broxbourne Rowing Club","","",
"118807","Op MasE 1x","1027547","CHA-MILLAR","Champion Of The Thames (Cambridge) RC","","",
"118807","Op MasE 1x","1028196","CYG-PUGH","Cygnet Rowing Club","","",
"118807","Op MasE 1x","1029038","GLR-LOWE","Gloucester Rowing Club","","",
"118807","Op MasE 1x","1029012","HOL-BOOTH","Hollingworth Lake Rowing Club","","",
"118807","Op MasE 1x","1029013","HOL-LAWTON","Hollingworth Lake Rowing Club","","",
"118807","Op MasE 1x","1028551","LRC-HALFORD","London Rowing Club","","",
"118807","Op MasE 1x","1026964","MAR-GALBRAITH","Marlow Rowing Club","","",
"118807","Op MasE 1x","1026979","MAR-LANDERS","Marlow Rowing Club","","",
"118807","Op MasE 1x","1027475","MAR-PARSONS","Marlow Rowing Club","","",
"118807","Op MasE 1x","1027815","MBC-SNELLING","Molesey Boat Club","","",
"118807","Op MasE 1x","1028562","MHD-HUDSON","Maidenhead Rowing Club","","",
"118807","Op MasE 1x","1028686","NOR-AUDINIS","Norwich Rowing Club","","",
"118807","Op MasE 1x","1028049","NOR-CONWAY","Norwich Rowing Club","","",
"118807","Op MasE 1x","1028591","NOR-DAVIES","Norwich Rowing Club","","",
"118807","Op MasE 1x","1026990","NWK-PRICE","Newark Rowing Club","","",
"118807","Op MasE 1x","1028676","piers copham","Granta Boat Club","","",
"118807","Op MasE 1x","1027806","PTR-DE MARIA","Putney Town Rowing Club","","",
"118807","Op MasE 1x","1027807","PTR-DEBOIS","Putney Town Rowing Club","","",
"118807","Op MasE 1x","1027018","QBC-AQUILINA","Quintin Boat Club","","",
"118807","Op MasE 1x","1028374","SON-WHITTLE","Sons of the Thames Rowing Club","","",
"118807","Op MasE 1x","1028662","thiemann","Walton Rowing Club","","",
"118807","Op MasE 1x","1026874","tone","Wycliffe College Boat Club","","",
"118807","Op MasE 1x","1026984","TRC-MCCONNELL","Thames Rowing Club","","",
"118807","Op MasE 1x","1029248","TSS-EARNSHAW","Tideway Scullers School","","",
"118807","Op MasE 1x","1028986","TSS-PRIESTLEY","Tideway Scullers School","","",
"118807","Op MasE 1x","1029711","TWK McCarter","Twickenham Rowing Club","","",
"118807","Op MasE 1x","1027715","UPT-SCRIVENER","Upton Rowing Club","","",
"118807","Op MasE 1x","1027976","UTC-SHIMMIN","Upper Thames Rowing Club","","",
"118807","Op MasE 1x","1029156","UTRC Hope D","Upper Thames Rowing Club","","",
"118807","Op MasE 1x","1029674","WBK-Thomas","Walbrook Rowing Club","","",
"118807","Op MasE 1x","1029705","WLT-Adey","Walton Rowing Club","","",
"118808","Op MasF 1x","1027694","ABN-BAKER","Abingdon Rowing Club","","",
"118808","Op MasF 1x","1028953","ARD-BANKS","Ardingly Rowing Club","","",
"118808","Op MasF 1x","1028951","ARD-RADOSEVIC","Ardingly Rowing Club","","",
"118808","Op MasF 1x","1027690","BNT-BAILEY","Bentham Boat Club","","",
"118808","Op MasF 1x","1028731","BRX-BATEY","Broxbourne Rowing Club","","",
"118808","Op MasF 1x","1027278","FSC-FERRIS","Furnivall Sculling Club","","",
"118808","Op MasF 1x","1028971","GLR-THORNTON","Gloucester Rowing Club","","",
"118808","Op MasF 1x","1029015","HOL-CLAY","Hollingworth Lake Rowing Club","","",
"118808","Op MasF 1x","1029014","HOL-PRICE","Hollingworth Lake Rowing Club","","",
"118808","Op MasF 1x","1027101","J Farrell","St Neots Rowing Club","","",
"118808","Op MasF 1x","1028786","LRC-METCALF","London Rowing Club","","",
"118808","Op MasF 1x","1028463","LRC-SMITHSON","London Rowing Club","","",
"118808","Op MasF 1x","1027247","MAR-DRISCOLL","Marlow Rowing Club","","",
"118808","Op MasF 1x","1027248","MAR-PICKIN","Marlow Rowing Club","","",
"118808","Op MasF 1x","1029297","MAV-PHILLIPS","Maidstone Invicta Rowing Club","","",
"118808","Op MasF 1x","1029672","MBC-CROSS","Molesey Boat Club","","",
"118808","Op MasF 1x","1027782","MBC-RASPIN","Molesey Boat Club","","",
"118808","Op MasF 1x","1026828","MHD-FRICKER","Maidenhead Rowing Club","","",
"118808","Op MasF 1x","1029107","MHD-RICHARDS","Maidenhead Rowing Club","","",
"118808","Op MasF 1x","1027016","QBC-HARRISON","Quintin Boat Club","","",
"118808","Op MasF 1x","1027287","QBC-MEANEY","Quintin Boat Club","","",
"118808","Op MasF 1x","1029057","TKC-MARSDEN","Team Keane Sculling School","","",
"118808","Op MasF 1x","1027159","TRC-WATKISS","Thames Rowing Club","","",
"118808","Op MasF 1x","1027887","TSS-ALLOWAY","Tideway Scullers School","","",
"118808","Op MasF 1x","1028654","TSS-BEST","Tideway Scullers School","","",
"118808","Op MasF 1x","1029624","TSS-O'NEILL","Tideway Scullers School","","",
"118808","Op MasF 1x","1027245","WLT-BISHOP","Walton Rowing Club","","",
"118809","Op MasG 1x","1028219","DAT-STEWART","Dart-Totnes Amateur Rowing Club","","",
"118809","Op MasG 1x","1029037","GLR-VENN","Gloucester Rowing Club","","",
"118809","Op MasG 1x","1028680","Milligan","Poplar Blackwall & District Rowing Club","","",
"118809","Op MasG 1x","1027645","PTR-ADAMS","Putney Town Rowing Club","","",
"118809","Op MasG 1x","1027646","PTR-ROSE","Putney Town Rowing Club","","",
"118809","Op MasG 1x","1027054","Stephen Lockwood","Belfast Boat Club","","",
"118809","Op MasG 1x","1027915","TSS-SWIFT","Tideway Scullers School","","",
"118809","Op MasG 1x","1029290","TSS-WATTS","Tideway Scullers School","","",
"118809","Op MasG 1x","1028011","VRC-MEW","Vesta Rowing Club","","",
"118810","Op MasH 1x","1029509","CTW-DAWS","Cotswold Rowing Club","","",
"118810","Op MasH 1x","1028220","DAT-HARRIS","Dart-Totnes Amateur Rowing Club","","",
"118810","Op MasH 1x","1028539","LEA-MEARS","Lea Rowing Club","","",
"118810","Op MasH 1x","1027021","QBC-BISHOP","Quintin Boat Club","","",
"118810","Op MasH 1x","1027158","TRC-GARNER","Thames Rowing Club","","",
"118810","Op MasH 1x","1027396","WRC-MORRIS","Wallingford Rowing Club","","",
"118810","Op MasH 1x","1027397","WRC-PARRY","Wallingford Rowing Club","","",
"118811","Op MasI 1x","1029531","BTC-GREEN","B T C  (Southampton) Rowing Club","","",
"118814","W MasA 1x","1028067","ABN-HALL","Abingdon Rowing Club","","",
"118814","W MasA 1x","1027667","BBL-KUNERT","Barnes Bridge Ladies Rowing Club","","",
"118814","W MasA 1x","1027138","Ferlez","Weybridge Rowing Club","","",
"118814","W MasA 1x","1028010","MON-THOMAS","Monmouth Rowing Club","","",
"118814","W MasA 1x","1029190","PTR-SHEPHERD","Putney Town Rowing Club","","",
"118814","W MasA 1x","1029621","TSS-NORGATE","Tideway Scullers School","","",
"118814","W MasA 1x","1029125","TSS-WALTERS","Tideway Scullers School","","",
"118814","W MasA 1x","1029004","YRK-REZACOVA","York City Rowing Club","","",
"118815","W MasB 1x","1029050","ABN-ASHTON","Abingdon Rowing Club","","",
"118815","W MasB 1x","1027084","BBL-BALDWIN","Barnes Bridge Ladies Rowing Club","","",
"118815","W MasB 1x","1029690","CFC-MARSHALL","Cardiff City Rowing Club","","",
"118815","W MasB 1x","1028416","EXE-SANDERS","Exeter Rowing Club Ltd","","",
"118815","W MasB 1x","1028206","LEA-BENSON-SKAILES","Lea Rowing Club","","",
"118815","W MasB 1x","1029191","PTR-CARBOO","Putney Town Rowing Club","","",
"118815","W MasB 1x","1027812","RDG-REEMAN","Reading Rowing Club","","",
"118815","W MasB 1x","1027930","TKC-KEANE-2","Team Keane Sculling School","","",
"118815","W MasB 1x","1026910","TRC-HARRIS","Thames Rowing Club","","",
"118815","W MasB 1x","1027680","TSS-EISDELL","Tideway Scullers School","","",
"118815","W MasB 1x","1029154","TSS-STUTTERS","Tideway Scullers School","","",
"118815","W MasB 1x","1027244","WLT-JACKSON","Walton Rowing Club","","",
"118816","W MasC 1x","1028762","AKN-RAFFAELE","Auriol Kensington Rowing Club","","",
"118816","W MasC 1x","1027083","BBL-POWELL","Barnes Bridge Ladies Rowing Club","","",
"118816","W MasC 1x","1028962","CBR-FULLMAN","Bristol, City of, Rowing Club","","",
"118816","W MasC 1x","1028544","Christy Job","Wallingford Rowing Club","","",
"118816","W MasC 1x","1027010","ETX-SIMPSON","Eton Excelsior Rowing Club","","",
"118816","W MasC 1x","1029510","HSB-NIDAI","HSBC Rowing Club","","",
"118816","W MasC 1x","1027669","MAA-BRASS","Mortlake Anglian & Alpha Boat Club","","",
"118816","W MasC 1x","1027505","MAA-CASSINI","Mortlake Anglian & Alpha Boat Club","","",
"118816","W MasC 1x","1026673","MAA-RAMSDEN","Mortlake Anglian & Alpha Boat Club","","",
"118816","W MasC 1x","1027872","STA-ARMSTRONG","Star Club","","",
"118816","W MasC 1x","1027785","TKC-PONTES DE FREITAS","Team Keane Sculling School","","",
"118816","W MasC 1x","1029553","VRC-LALIBERTE","Vesta Rowing Club","","",
"118816","W MasC 1x","1028996","WLT-POOLE","Walton Rowing Club","","",
"118817","W MasD 1x","1027695","ABN-BAKER-2","Abingdon Rowing Club","","",
"118817","W MasD 1x","1028863","ETX-JOHNSON","Eton Excelsior Rowing Club","","",
"118817","W MasD 1x","1027002","LEA-SNAITH","Lea Rowing Club","","",
"118817","W MasD 1x","1029631","MAR-ALLARD","Marlow Rowing Club","","",
"118817","W MasD 1x","1027675","MAR-RICE","Marlow Rowing Club","","",
"118817","W MasD 1x","1027283","TSS-HICKMOTT","Tideway Scullers School","","",
"118817","W MasD 1x","1027673","TSS-ROBINS","Tideway Scullers School","","",
"118817","W MasD 1x","1027250","TWK-FADLON","Twickenham Rowing Club","","",
"118817","W MasD 1x","1028916","WLT-FLOWERDEW","Walton Rowing Club","","",
"118817","W MasD 1x","1029005","YRK-HOMA","York City Rowing Club","","",
"118818","W MasE 1x","1027259","AKN-SARGENT","Auriol Kensington Rowing Club","","",
"118818","W MasE 1x","1027023","BEB-MORRIS","Bewl Bridge Rowing Club","","",
"118818","W MasE 1x","1028732","BRX-TAYLOR","Broxbourne Rowing Club","","",
"118818","W MasE 1x","1027546","CHA-MILLS","Champion Of The Thames (Cambridge) RC","","",
"118818","W MasE 1x","1029670","EXE-WOOD","Exeter Rowing Club Ltd","","",
"118818","W MasE 1x","1026884","GLB-HILL","Globe Rowing Club","","",
"118818","W MasE 1x","1026980","HEN-MEHERS","Henley Rowing Club","","",
"118818","W MasE 1x","1026798","klok","Thyro Rowing Club","","",
"118818","W MasE 1x","1028507","LEA-RINGSHAW","Lea Rowing Club","","",
"118818","W MasE 1x","1026676","MAA-BELL-SYER","Mortlake Anglian & Alpha Boat Club","","",
"118818","W MasE 1x","1027263","MAA-DALE","Mortlake Anglian & Alpha Boat Club","","",
"118818","W MasE 1x","1028687","NOR-BARNACLE","Norwich Rowing Club","","",
"118818","W MasE 1x","1029192","PTR-MORTIMER","Putney Town Rowing Club","","",
"118818","W MasE 1x","1027574","TSS-FRENCH","Tideway Scullers School","","",
"118818","W MasE 1x","1027313","TSS-JARMAN","Tideway Scullers School","","",
"118819","W MasF 1x","1028864","ETX-ARION","Eton Excelsior Rowing Club","","",
"118819","W MasF 1x","1029193","PTR-STOYEL","Putney Town Rowing Club","","",
"118819","W MasF 1x","1027251","TWK-ALMOND","Twickenham Rowing Club","","",
"118820","W MasG 1x","1027284","TSS-SIXSMITH","Tideway Scullers School","","",
"118820","W MasG 1x","1029301","WBK-EGGEMAN","Walbrook Rowing Club","","",
